,Essay_set_id,Essay_id,Essay,rater_domain_1,rater_domain_2,domain1_score
878,1.0,881.0,dear newspap abl find inform anyth one hand comput benefit peopl talk onlin other also peopl advantag learn faraway place lastli abl find lot inform quickli easili comput benefit societi furthermor computur peopl talk onlin other easili student use comput daili video chat friend instant messag parent discov comput keep famili closer abl see virtuali someon away use comput talk other onlin one could see comput bad benefit lot peopl everyday walk room peopl learn comput help individu learn place comput say comput inform compact peopl use comput learn far away place live found use comput learn far away place use multipl use book use omput lastli comput great teach better peopl found use comput one haour say comput help develop stronger reflex could see comput slow reflex mae better comput benefit societi greatli comput help peopl talk onlin other also peopl learn faraway place lastli comput strengthen hand eye coordin,4.0,4.0,8.0
879,1.0,882.0,dear peopl use comput use comput comput mani benefit societi also mani negit effect peopl use peopl spend time comput less exercis enjoy natur interact famili friend first peopl spend less time exercis athlet stay fit healthi play sport wrestler basebal player spend time day work stay activ shape weaker match next game come along sure olymp athlet work stay activ daili stronger faster anybodi els know peopl sit home comput day second peopl take time enjoy natur natur one beauti thing planet wether hike mountain lake natur around personali love hunt fish take time everi sumer fall sometim winter go enjoy natur fun mani peopl world everyon sit home comput enjoy gift given third peopl take time famili friend comput day ther go activ friend go bike ride brother comput famili friend time could use fish trip walk wood spend time famili someth comput person valueabl thing life r famili alway abl make time final peopl use comput use comput comput take time away exercis enjoy natur interact famili friend good thing comput less time spend better everyon,5.0,4.0,9.0
880,1.0,883.0,newest technolog brought public comput bar telephon get hi tech softwar machineri meracul thing happen cell phone allow turn light hous thousand mile today technolog best thing ever happend world might argu though argu sayer new comput peopl abl talk peopl world also dream true peopl never chanc follow also question ask answer number cousin talk go visit rare program like abl convers cousin peopl say kid like want miss qualiti time famili well brother go six month go want talk phone compani haunt costum scari price famili go want sit phone hour cut save applic call chat allow talk brother see home dad found decid tri reconnect ton high school friend get back game mayb find special friend almost forgot find happen sister live also allow less fortun never afford plane ride discov place alway want go internet offer virtual tour place like even place explor without step foot hous also websit offer million video incud tourtori danc sport trick break bank charg lesson anoth good thing offer mostli reliabl inform sorri get finish paragraph conlus,5.0,4.0,9.0
881,1.0,884.0,dear local newspap heard take survey see peopl believ comput well someon talk famili friend site like facebook myspac aim also exercis internet go youtub find differ type posit today peopl use comput like adult anfd children use comput mean kid today athlet sport adult use comput work abil school newspap place need comput type daili paper comper ill type work peopl get home wherev get daili paper go onlin look student comput import us get talk friend need look someth go internet school realli big book differ class need bring home bad back school came book onlin peopl love sport look favorit team see week game also vertual sport game play comput first move somewher oout town go googl see good town live good school system would want child go man thing onlin comput thank let help decis,4.0,4.0,8.0
882,1.0,885.0,dear local newspap heard peopl spend much time comput famili friend true listen reason comput find peopl r look also alway help someth need help differ kind activ keep read go see tipic reason think peopl spend much time comput famili reason think peopl spend much time computerr comput help look famili member look friend second reason think nayb never met famili member want get know last reason think realli person realli love need person like reason think spend much time comput reason think peopl spend much time comput help mani thing need help second reason think spend much time comput homework help last reason find someth realli difficult dont know help think peopl spend much time comput differ kind activ second reason think parti need invit comput help last reason think want move state countri see place websit go reason think comput helpful hope read tipic reason comput like help mani thing look peopl differ activ realli convinc also hope realli like enjoy read letter,3.0,4.0,7.0
883,1.0,886.0,debat come whether comput benefit destroy societi comput help aid growth societi comput allow peopl interact peopl see discov place peopl teach hand eye coordin comput help peopl hurt first comput allow peopl meet interact peopl mani popular websit allow peopl chat commun anytim comput invent order talk someon would meet face face send letter wait awfuli time get responc peopl simpli type email hit send like messag sent anoth comput other read enjoy anoth advanc comput technolog develop pictur share one display show pictur everyon done simpli hook camera upload pictur onto comput post site like bucket person would comput use secondli comput import give peopl abil learn discov peopl place new old day someth someon like movi never find info comput internet websit search like allow type anyth instantli find inform pictur subject technolog advanc given mani peopl gener knowledg well need given situat miss best part could easili go comput look import comput everi day societi last comput hand eye coordin vital everi day life type comput leisur time skill look everywher fact mani employ hire base keyboard skill one one skill enough even teach type without look keyboard although comput meant replac friend famili air import tool give skill use rest life individu highli educ would see pluse comput usag conclus comput vital order properli function mani situat allow chat send pictur love one teach faraway peopl place wise help one improv hand eye coordin comput use peic equip,6.0,5.0,11.0
884,1.0,887.0,comput effect lot peopl fulli support advanc technolog support comput let talk peopl faraway comput also teach hand eye coordin addit comput let learn countri word rap electron keep advanc say bestfriend move see talk comput day lot websit chat also webcam chat like ovoo exampl seventh grade move upset leav old friend turn fine made friend move would make plan friend facebook chate consequ comput help lot keep touch friend world comput build skill everyth hand eye coordin biggest skill comput teach anyon watch adult type type without look keyboard exampl hand eye coordin hand eye coordin help sport basketbal dribbl look ahead kinda like type one see comput help hand eye coordin googl give answer anyth research peopl use googl googl found comput learn name type googl learn everyth countri exampl last year everyon pick state learn certain thing peopl use comput comput realli best electron world mani electron effect peopl comput effect peopl comput let talk famili friend around world also comput teach hand eye coordin skill lastli comput teach mani countri conclus comput advanc,4.0,5.0,9.0
885,1.0,888.0,dear resid come attent controversi whether comput good thing help societi strongli believ comput help resourc make day day life easier comput help us mani way includ make learn easier help student better nad serv great teach tool one reason support comput make learn easier might ask hao screen keyboard make learn easier sound crazi true let say middl student assign write paper design topic instead spend hour upon hour look right inform librari could googl search topic exactli need know front within second prettti cool right still believ comput help told allow student better right comput allow student better websit edlin allow teacher post student grade quickli help take quiz treacher grade quizz thing like absente weekend vacat day get quiz back get delay sometim kid get quizz back two week took time get back time chapter test grade found one section lower abil test grade post internet day time studi know studi test see comput help student good teacher answer ye comput good teach tool ever happen matter much teacher explain seem like speak anoth languag show cool video youtub explain would learn better visual front sure would comput also great teacher give abil email teacher problem get latest inform go understand comput use hope realiz use comput make learn easier allow student better great learn tool mani reason comput use hope keep use commun,5.0,5.0,10.0
886,1.0,889.0,comput great benefit societi whether help peopl get work done allow peopl commun without telephon number mayb help student studi reason comput realli benefit societi ever paper assign one day due next think back help complet paper likley comput recent survey colleg student say would get good grade get comput comput help student also help adult work commun know made friend year move away lost touch comput easier find peopl start talk differ type program could likley find anyon whether nine ten adult said found lof highschool friend thank comput furthermor comput way student studi student could find search engin reasearch paper could play educ game comput student forgot homework could likley use comput find work went middl school survey student said would check see comput ask friend see comput benifit societi today three happen help peopl get work done faster help keep touch friend help student studi,4.0,4.0,8.0
887,1.0,890.0,think comput posit effect peol peopl find import news onlin connect peopl see often also order anyth world onlin three reason believ comput posit effect peopl comput inform peopl import news blizzard peopl find ahead time stock food burglar go around peopl find lock door window know inform help help peopl plan event like birthday parit find import news help conveni peopl less inconveni know news anoth way comput posit effect peopl allow connect peopl see often provid easi way share event tha taken place time talk face face video chat show new newborn babi share want peopl bare see expert say freindship last longer talk ohter often comput possibl third way comput help allow order anyth world onlin need japanes someon ohio order onlin old go groceri store anymor order onlin seen peopl order everyth onlin lot drive save time money ga also convend less stress waith line purchas item three way htat comput posit effect peopl find import news connect peopl see oft order anyth world believ comptuer posit effect peopl,4.0,4.0,8.0
888,1.0,891.0,dear local newspap comput humong posit effect peopl support advanc technolog fins inform book write everyth hand anymor life gotten easier everyon everyon use comput commun friend famili abl learn thing quicker use comput work citizen use comput help import job everyth done comput comput serv great sourc commun account allow chat peopl world much easier talk someon onlin long period time pay phane minut even chat avaibal comput user allow video chat someon make feel like thay actual room close friend move across countri way commun would help cant account without comput therefor need comput comput made gener intellig easili look fact anyth comput someth curiou look googl past feel like look book waid forget kid could get help homework onlin shi ask anoth person point time could even take onlin colleg cours abl go colleg home realli come handi peopl comput help us educ adult go work everyday realli need use comput peopl work medicin field use comput keep track patient use comput organ lesson plan print remind student scientist use comput research thing ecperi engin use program comput help design go build comput wvwn allow ti advertis small busi compani whole entir world comput realli posit effect job societi good thing economi comput benifit us physic mental social certain comput game improv hand eye cordin learn mani thing comput realli make us intellig comput give us way commun long distanc friend famili websit like even give adulst chanc find soulmat onlin posit effect comput peopl infinit need learn take grant,5.0,4.0,9.0
889,1.0,892.0,dear newspap often think effect technolog human human race discov mani thing biggest advanc technolog new machin robot built time knowledg machin artifici mind rapidli grow wide use machin comput peopl use sort thing communuc awar learn entertain expert concern peopl spend much time comput agre comput mayb use use peopl spend time stare screen exercis interact friend famili comput also alway depend safe first biggest comput user adoles young adult spend hour websit like commun friend young age exercis import obes children lack exercis becom common young peopl glu comput screen averang child need minut exercis day mani littl none say comput ok small dose grow mind bodi need move exercis internet use among children teenag cut back worri lot health problem futur although east quickli communicat internet sometim harm good kid spend hour email peer spend less time famili heard parent say bare see kid alway either homework also convers fade internet peopl longer need get togeth talk turn comput wast energi go see friend type day lastli comput mani disadvantag advantag plenti danger onlin predat lurk mani comer person inform ident easili stolen risk thing happen high better safe sorri think realli need comput surviv need exercis blow onlin chat also import interact part famili less internet use cut risk ident theft problem viru time get outsid convers friend internet famili healthi happi safe without constantli type keyboard,5.0,5.0,10.0
890,1.0,893.0,dear newspap think comput good thing peopl use comput buiss comput allow interact peopl far away also allow research think comput good comput use mani differ thing use buiss peopl work home comput also use interact peopl far away interact someon see daili basi comput also use research research school project buiss interact comput good peopl use comput buiss also interact peopl far away even research comput comput good,2.0,2.0,4.0
891,1.0,894.0,dear local newspap ask write letter state opinion effect comput peopl expert worri peopl spend enough time outsid peopl spend enough time outsid peopl support advanc technolog time comput becom popular help mani way allow learn new thing help school work keep famili friend connect comput posit help effect peopl begin comput help learn new thing ever question one know answer along mani search engin easi way find look exampl one day famili friend come eat dinner discut lead question plai littl sister type movi like comput help get question answer fast comput also help learn new thing like type skill learn work new skill recent poll show peopl nurs home learn use comput much better brain function although much stronger reason comput posit effect peopl furthermor comput help peopl work school comput help send e mail work make slide show present keep calendar organis time peopl use comput way benifit work,5.0,5.0,10.0
892,1.0,895.0,concern believ comput benefit societi comput wonder household object make life easier mani way comput allow everyday famili see new place photo onlin peopl internet comput also provid social network throught commun state even countri lastli comput anoth resort go tri accomplish someth alway someth internet help famou quot goe largest room world room improv opinion comput could make room littl smaller expert say comput make peopl spend much time indoor much time see wonder natur outsid comput prove wrong internet wide ocean pictur word sound comput item organ entertain pictur anyth imagina internet palm shape island frozen tundra abl see penguin southern ice cap ricefield bird eye view simpli move finger also possibl see place see peopl distanc today peopl send pictur via email peopl actual share memori thank comput hope explain help make comput make live imagin talk friend ever leav room would even imposs fifti seventi peopl social relationship greatli progress half goe allow peopl famili friend alway posit thing use right way hous tell individu friend time disney world hastl put pictur social network system like facebook twitter memori store litter click aborton memori share thank social network abil comput plane vacat trough job job could take place sport entir vacat plan confirm paid thank comput job would normal take hour research call done minuet less use comput allow peopl time go fun live worri plan comput allow peopl compress hour work matter minut expert say comput take away peopl live would disagre peopl new place peopl social network advanc time could spent plan live,6.0,4.0,10.0
893,1.0,896.0,dear local newspap letter feel effect comput think comput great interact famili friend learn thing go around world could help school work first would like say interact famili friend go facebook myspac talk send pic comment peopl thing mani group join wich allow talk peopl meet new friend also interact famili facebook second reason comput bad mani websit find differ inform like scienc math histori kind stuff alot differ topic learn find inform weather famili histori come last reason think way mani kid homework comput peopl say comput bad parent go allow use comput educ purpos like homework project mani reason comput posit effect peopl interact famili friend learn thing around world educ depend comput,4.0,4.0,8.0
894,1.0,897.0,dear age comput upon us everi go see peopl laptop portabl comput devic peopl dislik world larg usag comput happen disagre feel comput great put find inform also feel good peopl commun ther famili friend live far away lastli think comput provid us fun activ entertain relax want know capit either go break old atla simpl click button comput discov capit point comput find inform fast easi also comput share inform well receiv let say doctor discov cure common cold use iteam find everyon household well could go media interview confrenc interview could simpli post plain see comput import process exchang inform sorri fli see enough money think everyon heard variat line least come comput rescu comput level click screen away use webcam speak someon across world without worri expens cost flight webcam problem send someon far away messag e mail instant messag say bye expens phre ride long phone bill year go see love one comput tool use strictli comput use purpos weel word comput use fun exactli make comput creativ societi tell mani workahol also known peopl warr much long day sign paper fiddl budget nice sit play solitar that possibl comput even need deck card comput full fun game like solitar chess game great help peopl relax trust everyon need relax downtim realli help someon healthier happier person comput great let us exchang inform talk famili friendss across globe without big pore tag provid us entertain everyon could like effect comput public pleas reconsid comput realli help fun use tool societi,4.0,5.0,9.0
895,1.0,898.0,dear local newspap think comput affect peopl firstli give peopl abil learn faraway place secondli allow peopl talk onlin friend thirdli give onlin game littl kid lastli wacth video teach sort exot thing first reason think comput affect peopl give peopl abil learn faraway place exampl want go know noth place go onlin look look food cultur villag even landscap also comput good book report teacher told book report instead go text book goion line look cultur food locat economi like kind school kid go kind festiv etc second reason comput affect peopl allow peopl talk onlin peopl whenev want exampl thing let talk comput two allow talk friend live faraway friend live live cellphon go onlin eiether great comput also allow talk faraway place like live talk somebodi els third reason think comput affect peopl give onlin game littl kid exampl say game mean educ game like read game math game write game etc statist say kid learn thing comput learn school huge percentag even kid also kid play comput game fun sit class day like litt,4.0,4.0,8.0
896,1.0,899.0,dear newspap love go comput get lot done well think posit effect peopl strongli agre comput posit effect societi three reason chat onlin friend famili help peopl research project help peopl get job done everyday life pleas local newspap keep read chang mind comput effect peopl famili friend live around want keep touch use comput email chat site like facebook cousin live way famili keep touch spend money email mom sister send email time ask think posit effect comput ever research anyth use comput knew school project research research comput got would gotten grade use comput research use comput job well even know lot peopl exampl dad use comput almost whole day work mean manag portfolio use check stock chart anoth exampl mom teacher use comput email parent student need help see comput good effect societi reason chat onlin friend famili help peopl research project help peopl research project help peopl get job done everyday life hope agre comput posit effect societi say ye comput good effect,4.0,4.0,8.0
897,1.0,900.0,dear awar peopl think comput neg affect other think opposit comput complet chang world peopl save work visual experi thing never seen even catch old buddi opinion comput posit affect peopl comput creat document pictur even movi stay comput forev newspap compani somebodi hand write everi paper come without comput hundr copi newspap abl b made everi day mention would happen use comput fire occur hard work turn ash comput abl retriev save anyth comput anoth reason comput posit affect peopl throught internet visual experi place thing go book vacat trust book would wont go comput could see pictur video hundr articl see anywher els goe anyth els like furnitur instrument even cloth comput offer altern view book comput save data give visual give oportun catch old friend rel even meet new peopl instead endlessli search phone book type name bound find somewher internet popular websit like make extrem easi dad search childhood friend type name end call minut later possibl without comput comput truley posit affect peopl everywher without mani thing today possibl hope other agre,5.0,5.0,10.0
898,1.0,901.0,dear local news paper oppinion think make compiut make time ad compiut law peopl go exercis use compiut final think children use compiut less adult fee health reason first oppinion think make compiut make timer ad compiut time tha amount tim peopl take depend like one play game spend hour playin instead diffrent activ also like person home work start get carri away take time go slow end finish bad second oppinion think make compiut law peopl go exersis use compiut big percentag amount peopl obeast everyon sit sit compiut start eat play game watch video hour dont take break go outsid third final oppinion think make compiut children use compiut less adult health reason kid alway look compiut eye alway get red start abl see well use end need glass abett perpscript glass also becau kid usual go chat site start talk peopl dont know end get rape kidnap person went talk hour local news paper make chang societi children would,4.0,4.0,8.0
899,1.0,902.0,think comput help peopl everyday live make thing much easier comput help us find inform need book hotel airlin even allow us interact friend ye might take away time thing like exercis find away everyday would go comput littl bit go outsid hour play basket ball peopl need find way comput good need find inform anyth need type want within second hundr differ link desir exampl school decid colleg go tri great place go get inform peopl world everyday also great place need inform project school need info subject say make thing lot easier better exampl reserv hotel buy plane ticket thing comput otherwis odd comput would need go hotel get room room luck comput say would need ticket would exact thing comput say avail flight destin much go airport surpris anoth good reason comput good peopl help interact friend famili see mani differ way myspac websit like help stay touch friend even someth actual see person talk comput chanc see anytim soon talk even brother colleg dont see much start chat comput reason feel comput great part live thing like find inform book hotel airplan ect help make live lot easier time talk peopl make us happi hope see comput good part live,5.0,5.0,10.0
900,1.0,903.0,dear local newspap believ peopl stay comput three reason issu think reason woul good issu everi human three comput one reason think peopl stay comput learn peopl learn use comput child someth like anim go internet look need find children also learn comput put jump stat first grade give drive children learn like second reason peopl use stay comput us think talk friend also talk want go fun exampl good exercis anoth reason think friend explain someth also think last reason believ peopl stick comput peopl discov differ thing thing good exampl good thing discov someth wrong comput figur fix would good know comput man bad thing comput bring viru know matter make go away comput end broken conclus local newspap believ keep comput mani peopl even young children learn end rememb thing learn,4.0,4.0,8.0
901,1.0,904.0,dear town south ton comput town import instanc bank comput almost everi job need comput life make use lazi forget full make us busi situat someon onlin lazi teenag play game reason kid dont want go exercis run around famili see everyday want talk friend make plan talk play togeath someon ignor famili becom lazi choic sit around noth agre peopl becom weight think peopl consid workout hour lift run week right think news paper post add gym mayb lower fati meter town think peopl neglect famili peopl work less go home see famili teen think parent need set rule like hour play day hour listen take game away day two might get spend time mad get outsid atleast someht activ watch v play video game day also know expieri becous teanag alway go outsid run around parent take game away homeworld pleas take advis happi care famili alway stay togeath activ alway sit comput stress work play video game,4.0,4.0,8.0
902,1.0,905.0,dear newspap member public write letter inform think subject peopl spend much time comput first idea sometim peopl spend much time comput usual problem peopl began becom wieght start lose control eat habit second idea comput alot thing us still alot thing comput cant teach us comput help alway find someth outsid what sometim differ comput last final idea peopl becom attach comput lose sight realli matter exercis fitnesss peopl angri comput chrash forget thing alway comput idea subject peopl spend much time comput much time friend famili,3.0,3.0,6.0
903,1.0,906.0,dear want imagin beauti day bird chirp smell beauti flower fill air instead play outsid neighbor insid tri master unbeat game cubefield comput comput neg impact today societi peopl engrossect whatev comput becom lazi lose motiv go exercis peopl also lose intrest help around commun comput neg impact today societi static show peopl would rather stay instead comput help work around neighboorhood comput neg impact make peopl want stay glu chair eye glu monitor ye comput lot lot technic advanc cost technolog advanc come mani kid becom obes lack motiv come room comput comput make societi lazi neg impact us comput also made societi lack motiv go exercis close famili friend obes lazi never want exercis instead go someth stay room facebook week time though comput wasnt one made obes use much hide behind real problem sad teenag say would rather stay insid myspac go outsid jogg ye true comput help learn thing known book newspap magazin comput neg impact societi help commun provid mani opportunti meet new peopl feel sens accomplish urg stay comput cloud better judgement know would rather help elemntri school across street build new garden rather stay insid twitter insid search web know old ladi across street need help groceri help around commun let peopl know care what go dont let comput anoth second time comput neg impact societi teenag well adult becom lazi lack motiv exercis well help around commun turn stare comput screen absent mindley go toss ball along neighbor dog youv heard fact make right decis,6.0,5.0,11.0
904,1.0,907.0,dear newspap reader student recent enform argument comput use feel silli need comput life help us job commun famili friend travel world research homework first without comput mani peopl would struggl father use comput job job without one sure mani peopl spend way much time comput peopl use save inform find research know peopl argu comput use less could get week without use one comput peopl especi buis addit use comput job peopl like chat onlin friend move away imagin famili member friend travel constantli went place get connect cell phone way talk chate web sure everyon use comput talk friend someth relat buis use peopl reliz lastli kid need abl use comput talk friend homework homework requir us make powerpoint write paper histor fact need comput without comput kid abl gather fact inform write paper decreas comput use kid potentiali bring grade teacher alway say grade imfort thing sure parent would agre decreas use comput damag peopl live think peopl travel alot kid work need done parent job need comput upset peopl decreas comput time thank time,5.0,4.0,9.0
905,1.0,908.0,knoleg one greatest quest mankind alway tri figur thing happen natur ciricus made amaz leap technolog year ago seem impos possibl one mani thought imposs find anyth want matter second think comput great benaf societi becau learn thing around world blink eye allow talk peopl around world give better hand eye corden first reson think comput great modern societi learn instantli foren countri year ago way could learn place far away read newspap mani tell faraway land internet learn around world happen ware want know modern techolagi peopl inform rest world ever befor state expert univers comput abil colect inform quili compar year ago comput known anyth recent earth quak comput talk istantli peopl internet centuri ago talk peopl instantli seem imposs technolog thing avarag part live mani advanc dicis made talk onlin even world gratest leader make hard decis becau advans state report new time technolog mani decis made made mani solder would die result final reson support decis help teach hand eye coordin one way comput teach hand eye coordin throug video game simul video game peopl make react movement note order compleat object comput simul teach soldier react mani differ situat situat mani sledr learn serviv combat save mani fellow comred simul invest improv combat effectev state gener theis simul mani american live weold ben lost recent war heard reson support comput hope much inform topic comput abl learn foren land talk peopl instantli good hand eye cooordin hope everyon els see reson support comput,5.0,5.0,10.0
906,1.0,909.0,dear know mani peopl town quarrel comput peopl pro comput useag other much opinoin comput great technolog one way comput benefit societi abil access ampl inform pictur news also chat old friend anoth good thing comput also fun web watch movi even go shop ever done report far away countri mayb never heard wat serch web instead take walk libriari serch one mani serch engin peopl nowaday least one mayb two comput household peopl access web cell phone believ pictur also access web could anyth pictur search engin ever wander current event countri other certain cite live newsfe articl someth earthquak recent happend internet benefit societi today aim one mani privat chat room aval peopl open chat room talk peopl thousand mile away look friend found page year talk much talk face book hangout talk time comment avid user date cite aval meet peopl develop relationship entertain everywher internet play varieti game watch miss episod favorit v show stream live movi watch viddeo much mani peopl think pointless game comut educ fun game well learn know shop cloth car part thing bought auction ebay amazon recal time dad go see movi sure wat play time start simpli look cinema websit stand issu comput comput great refer point allow chat,5.0,5.0,10.0
907,1.0,910.0,comput help man kind comput everi school home band busi across help peopl mani way depend person want set done way use comput stay contact friend famili also help school work live alreadi live differ state would think would lot friend live mani place stay contact use use variou get rid comput would abl stay contact tem anymor move place place hard sad thing anoth hard thing move away famili thank technolog comput stay contact imagin seen famili well sadli that life mani birthday famili see parent school anoth great exampl societi benefit comput student teacher use everyday learn opoion learn greatest thing one friend said dell comput use librari ever u get someth learn class day use comput better understand comput great way research topic that gotten rid use comput everi day two reason school research write project class everyday spend least write someth school comput help lessen time spend write fast easi easi type someth like paper way persuass readier end comput someth need life make life simpler send messag friend would take second instead use would take day life comput lot harder thing cant make simpler comput,4.0,4.0,8.0
908,1.0,911.0,opinion think comput good affect peopl think million peopl use comput everyday affect peopl get learn thing easier million job site would someth learn collag student go onlin challeng collag student collag onlin would see famili hassl get collag would easier concentr self learn also even make stone popular learn differ languag learn comput second reason talk daili onlin phone also cool even talk give know facebook give get think would good chore free conclus think good effect peopl use cpu also everyon use cpu still enjoy natur talk thier famili cpu get one fun stuff like,4.0,4.0,8.0
909,1.0,912.0,comput invent grown much make lot peopl use peopl use comput everyon agre benefit societi suffort advanc technolog believ comput posit effect peopl neg effect believ comput neg effect peopl vecaus peopl spend much time comput exercis mani danger less interact famili friend first neg effect comput peopl spend much time comput lead less exercis recent spoke local issu spoke one famili comput son one alway right school late night show mani children comput much input person sit comput time even realiz two hour past tri cut back comput time realli work sit comput hour everyday also look exercis hour use comput could time exercis someon health import spend much time comput get exercis major neg effect comput peopl secondli concern parent comput mani danger anoth neg effect peopl recent new biggest site facebook mani peopl addict though safe time anoth new thing oovoo skype allow talk someon webcam could time teen meet someon line agre thing webcam someon realli know see site safe know young danger spoke research would agre site danger young teen danger risk anoth neg effect comput peopl lastli anoth neg effect comput peopl less interact famili friend instead get togeth friend peopl go comput talk actual get togeth actual enjoy famili parti see aunt uncl cousin much better fun e mail famili friend see get excit get togeth day like lot peopl mani peopl work long time spend much time comput take time away interact other import comput also neg effect peopl interact famili friend conclus see comput neg effect peopl comput make peopl spend lot time danger risk take away interact time strongli suggest look term,5.0,5.0,10.0
910,1.0,913.0,dear inform recent peopl question use comput say comput neg effect peopl use one disagre statement believ comput today societi creat atmospher learn commun ideal amount creativ fun comput chang way everyday peopl live technolog basi futur futur evolv around comput peopl learn becom better thing awar go gain knowledg possibl help mem suc life comput gona access inform peopl want know whether learn danc use youtub com learn possibl vacat spot famili might visit research topic school paper comput sit right home need drive librari wait book right research skill almost anybodi find exact inform look comput contribut peopl want learn popular use comput beenimport make best whether mean faster internet better research book websit comput back telephon invent peopl struggl reliabl sourc commun commun import main sourc commun comput email easi guarente way talk everybodi simpl click mous person talk bestfriend right next commun play import role civil societi make life much easier without creat place peopl becom lazi talk peopl use comput becom easier depend ever peopl email teacher question homework peopl check grade onlin peopl talk friend famili want whenev want peopl say comput sibl away colleg famili gether could sinc new thing discov comput everyday come person multipl way comput emphaz fun never bad thing comput offer video game learn game bring creativ technolog get peopl everi open mind everyth allow fun time learn someth world even sometim comput inspir peopl someth like start group make environ better go run around ther block even though actual comput insid fun creativ whenev person want comput expand person knowledg allow one commun creat whole new word fun research topic easili access comput commun other make life easier fun inspir peopl everywher make comput total posit effect peopl creat new atmospher enjoy differ thing comput effect peopl greatest way know peopl doubt magnific way indudg peopl environ,5.0,5.0,10.0
911,1.0,914.0,dear local newspap comput benefit societi anyway ye comput great way learn thing world peopl worri right front comput time give less time exercis sight enjoy natur give less time interact famili friend comput benefit everyon give less time exercis peopl exercis busi alway someth els less import would alway tire want anyth sit around noth call lazi would go weak without exercis wouldnt strength eat lift anyth call bone go weak get calori calcium vitamin bodi need strong would gain weight call shape sinc bodi exercis weight fat stay comput help enjoy natur way suppos never see world alway miss fun activ peopl start talk much fun go wish alway stuck hous go get bore noth fun alway comput cell time never interact famili friend mostli alway import comput alway alway go miss fun import occas famili addict comput friend stop hang comput realli benefit everyday peopl miss greater thing life miss exercis natur especi famili friend go wish spent time instead comput go see great time would want great time,5.0,4.0,9.0
912,1.0,915.0,comput realli benifit societi tricki question year peopl say comput huge help allow us see world differ perspect learn comput vast increas tecknolog though other say comput addict unsaf unsecur machin use especi left lot person file hook internet plu peopl spend time comput ever miss thier famili friend abl enjoy natur simpl thing life besid want honest opinion comput use tool fact mani peopl look comput person diari someth save file even someth play game say ignor biggest fact comput use make life easier realli comput made help us could simpl complex super comput still serv main purpos make life easier even tri upgrad comput would still serv purpos yet peopl still look still next big thing entertain mani peopl might even know yet comput turn realli ruin life ever sinc made popular disk around peopl use comput alot creat fastest comput ever sell world wide buis small compani school even entertain year ago made someth call xbox revolution game way peopl look game what problem problem peopl addict entertain happen peopl start becom depend comput anyth bad fact sinc comput internet peopl depend comput go find hard avoid hack wors get inform stolen one thing comput remain constant famili friend find hard talk love one spend time comput make comun hard like said addict peopl real friend chat peopl onlin know realli say make friend onlin unsaf thing comput peopl onlin say peopl often break away thier real friend find new friend made rememb even though comput,5.0,5.0,10.0
913,1.0,916.0,dear dillem peopl support comput technolog other firmli believ comput gener posit effect mani job use everyday effici also comput allow peopl connect peopl edit thing technolog cannot play fun game effect comput educ websit game artic help mani kid find good educ adult find comfort happi job primarili comput posit effect peopl job use frequent job type polic work provid sare peopl around unit state part world father alway told comput save peopl everyday even school use comput provid educ inform student school school school use quit often exampl see teacherm mr comput everi singl movn homeroom nearli job involv comput store inform purpos fealuir would want peopl lose ther job skill techniqu toward comput technolog know keep mind comput provid safe healthi life mani peopl addit comput posit effect peopl mani thing noth els thing like stay town someon far away edit photo even play game comput could ne relax almost anyon exampl keep town someon els life saver allow talk brother white chaotic colleg fact nearli peopl account comput public websit live comput keep photo save edit even save admir want pictur delet noth els compet mighti comput sinc enjoy time entertain well thirdli comput posit effect peopl give adut kid tree access educ remenb old elementeri school use play mani amus math game educ grew greatli dae game game use frecquent thoughout world addit job lost economi howev job here found everyday adult tri find decent job onlin comput save peopl lose hous money made help comput comput good idea conclud imploor comput technolog strong posit effect peopl comput like pencil student import job use everyday connect made peopl educ grow technolog comput effect peopl good way,6.0,5.0,11.0
914,1.0,917.0,opinion effect comput peopl good believ peopl learn hand eye coordin give peopl abil learn faraway place peopl even allow peopl talk peopl around world firstli effect comput peopl good peopl learn hand eye coordin hand eye coordin good mani occat secondli comput effect peopl good comput give peopl abil learn faraway place peopl import becuas peopl learn histori import figur life lastli effect peopl comput good comput allow peopl talk peopl around world useful peopl learn custom religi also cultur heritag believ comput good effect peopl learn hand eye coordin comput give peopl abil learn faraway place peopl comput even allow peopl talk peopl onlin part world,3.0,3.0,6.0
